Marque;Modèle;Année-Modèle;Kilométrage;Type de carburant;Puissance fiscale;Boite de vitesses;Première main;État;Prix
Peugeot;508;2017;110 000 - 119 999;Diesel;6;Manuelle;;Excellent;140000
Fiat;Punto;2015;150 000 - 159 999;Diesel;5;Manuelle;Non;Très bon;90000
Seat;Leon;2014;120 000 - 129 999;Diesel;6;Manuelle;;;133000
Renault;Clio;2017;70 000 - 74 999;Diesel;6;--;;;108000
Dacia;Duster;2016;90 000 - 94 999;Diesel;6;Manuelle;Non;Excellent;127000
Volkswagen;Polo;2005;250 000 - 299 999;Diesel;8;Manuelle;Non;Excellent;60000
Peugeot;Tepee;2019;90 000 - 94 999;Diesel;6;Manuelle;Oui;Très bon;167000
Dacia;Dokker;2013;200 000 - 249 999;Diesel;7;Manuelle;;;95000
Dacia;Duster;2011;150 000 - 159 999;Diesel;6;Manuelle;Non;Très bon;92000
Citroen;Berlingo;2019;45 000 - 49 999;Diesel;7;Manuelle;Non;Excellent;162000
Renault;Clio;2018;190 000 - 199 999;Diesel;6;Manuelle;Oui;Très bon;98000
Volkswagen;GOLF 5;2008;200 000 - 249 999;Diesel;8;--;;;80000
Skoda;Yeti;2017;180 000 - 189 999;Diesel;8;Manuelle;Oui;Très bon;155000
Kia;Picanto;2012;100 000 - 109 999;Essence;5;Manuelle;Oui;Très bon;69000
Toyota;Auris;2014;140 000 - 149 999;Diesel;6;--;;;116000
Mercedes-Benz;Classe B;2011;130 000 - 139 999;Diesel;8;Automatique;Non;;98000
Ford;Kuga;2013;100 000 - 109 999;Diesel;8;Manuelle;Oui;Très bon;145000
Hyundai;Accent;2017;140 000 - 149 999;Diesel;6;Automatique;Non;Excellent;120000
Kia;Cerato;2008;25 000 - 29 999;Diesel;6;Manuelle;Non;Excellent;66000
Skoda;Octavia;2009;0 - 4 999;Diesel;8;Manuelle;Non;Très bon;84000
Volkswagen;GOLF 5;2007;190 000 - 199 999;Diesel;8;Manuelle;;Excellent;85000
Ford;Focus;2017;80 000 - 84 999;Diesel;6;Manuelle;Non;Très bon;153000
Volkswagen;GOLF 5;2006;200 000 - 249 999;Diesel;8;Manuelle;;;75000
Renault;Megane 3;2005;250 000 - 299 999;Diesel;6;Manuelle;;Très bon;67000
Renault;14;2014;160 000 - 169 999;Diesel;6;Manuelle;Non;Excellent;127000
Volkswagen;GOLF 7;2014;190 000 - 199 999;Diesel;9;--;;;235000
Volkswagen;Touareg;2011;170 000 - 179 999;Diesel;12;Automatique;Non;Bon;145000
Peugeot;208;2017;80 000 - 84 999;Diesel;6;Manuelle;Oui;Très bon;128000
Dacia;Dokker;2017;100 000 - 109 999;Diesel;6;Manuelle;;;100000
Peugeot;206 SW;2013;5 000 - 9 999;Diesel;6;Manuelle;Oui;Excellent;100000
Volkswagen;Polo;2019;80 000 - 84 999;Essence;5;--;;;140000
Dacia;Sandero;2017;50 000 - 54 999;Diesel;6;Manuelle;Non;;104000
Hyundai;Santa Fe;2016;170 000 - 179 999;Diesel;9;Automatique;Oui;Excellent;220000
Opel;ANTARA;2008;130 000 - 139 999;Diesel;8;Automatique;;;119000
Renault;Megane;2005;200 000 - 249 999;Diesel;6;Manuelle;Non;Excellent;65000
Peugeot;206;2001;90 000 - 94 999;Diesel;6;--;;;60000
Ford;Fiesta;2015;120 000 - 129 999;Diesel;6;Manuelle;;Excellent;99000
BMW;Serie 5;2017;120 000 - 129 999;Diesel;8;--;;;328000
Renault;Megane Coupe;2018;70 000 - 74 999;Diesel;6;Automatique;Non;Très bon;164000
Fiat;500;2017;45 000 - 49 999;Essence;5;--;;;60000
Suzuki;Grand Vitara;2006;5 000 - 9 999;Diesel;7;Manuelle;Non;Très bon;89000
Renault;Laguna;2005;200 000 - 249 999;Diesel;7;Manuelle;Non;Très bon;60000
Hyundai;Accent;2014;150 000 - 159 999;Diesel;6;Automatique;Non;Très bon;100000
mini;cabrio;2005;140 000 - 149 999;Essence;9;Manuelle;;Excellent;97000
BMW;Serie 3 coupé;2008;200 000 - 249 999;Diesel;8;Manuelle;Non;Très bon;115000
Mercedes-Benz;220;1999;250 000 - 299 999;Diesel;8;Manuelle;Non;Excellent;80000
Dacia;Dokker;2017;90 000 - 94 999;Diesel;6;Manuelle;Oui;Excellent;99000
mini;cooper;2007;10 000 - 14 999;Essence;8;Manuelle;Non;;75000
Dacia;Dokker;2014;130 000 - 139 999;Diesel;7;Manuelle;;;100000
Mercedes-Benz;220;2002;25 000 - 29 999;Diesel;9;Manuelle;Non;Excellent;98000
Ford;Focus;2012;80 000 - 84 999;Diesel;6;Manuelle;Oui;Excellent;110000
Renault;Clio;2014;100 000 - 109 999;Diesel;6;Manuelle;Non;Très bon;110000
Ford;Kuga;2012;110 000 - 119 999;Diesel;8;Manuelle;Non;Excellent;130000
Fiat;500;2015;130 000 - 139 999;Diesel;5;--;;Excellent;93000
Dacia;Logan;2013;130 000 - 139 999;Diesel;6;Manuelle;Oui;Excellent;69000
Renault;Megane;2005;190 000 - 199 999;Diesel;6;Manuelle;Non;Très bon;60000
Mercedes-Benz;220;2004;190 000 - 199 999;Diesel;8;--;;;105000
BMW;Serie 5;2006;160 000 - 169 999;Essence;12;--;;;68000
Dacia;Dokker;2019;110 000 - 119 999;Diesel;6;Manuelle;Oui;Excellent;107500
Citroen;C5;2009;190 000 - 199 999;Diesel;8;Manuelle;Non;Bon;87000
Ford;Ka;2016;60 000 - 64 999;Essence;7;Manuelle;Oui;Excellent;85000
Nissan;Qashqai;2013;200 000 - 249 999;Diesel;8;--;;;120000
BMW;X5;2009;190 000 - 199 999;Diesel;11;--;;;125000
Volkswagen;Caddy;2020;40 000 - 44 999;Diesel;8;--;;;160000
Audi;Q7;2017;180 000 - 189 999;Diesel;13;Automatique;Non;Excellent;440000
Citroen;C-Elysée;2017;190 000 - 199 999;Diesel;6;Manuelle;Oui;Très bon;106000
Toyota;Land Cruiser;2005;15 000 - 19 999;Diesel;12;Automatique;Non;Excellent;125000
Citroen;C-Elysée;2019;110 000 - 119 999;Diesel;6;Manuelle;Oui;Excellent;109000
Renault;Megane 3;2016;80 000 - 84 999;Diesel;6;Manuelle;Oui;Très bon;150000
Peugeot;3008;2018;80 000 - 84 999;Diesel;8;Automatique;Oui;;250000
Audi;Q5;2009;190 000 - 199 999;Diesel;8;Manuelle;;;150000
Ford;Kuga;2015;130 000 - 139 999;Diesel;8;Manuelle;Non;Excellent;163000
BMW;Serie 5;2007;160 000 - 169 999;Diesel;11;Automatique;;Excellent;85000
Dacia;Sandero;2012;180 000 - 189 999;Diesel;6;Manuelle;Oui;Très bon;70000
Ford;Transit;2017;200 000 - 249 999;Diesel;9;Manuelle;Oui;Très bon;187000
Volkswagen;GOLF 7;2015;250 000 - 299 999;Diesel;8;Automatique;Oui;Très bon;135000
Mercedes-Benz;250;1992;250 000 - 299 999;Diesel;8;Manuelle;Non;;60000
Renault;Master;2010;190 000 - 199 999;Diesel;10;Manuelle;Non;Très bon;110000
Volkswagen;GOLF 4;2001;200 000 - 249 999;Diesel;8;Manuelle;Non;Bon;64000
Ford;Kuga;2013;200 000 - 249 999;Diesel;8;Manuelle;Oui;Très bon;135000
Citroen;C4;2008;150 000 - 159 999;Diesel;6;Manuelle;Non;Très bon;63000
Ford;Focus;2011;170 000 - 179 999;Diesel;7;Manuelle;;;98000
Renault;Latitude;2013;130 000 - 139 999;Diesel;6;Manuelle;Non;Excellent;115000
Dacia;Dokker;2016;100 000 - 109 999;Diesel;6;Manuelle;;Très bon;85000
Volkswagen;Jetta;2016;85 000 - 89 999;Diesel;7;--;;;150000
Ford;Focus;2008;120 000 - 129 999;Diesel;6;Manuelle;Non;Très bon;85000
Volkswagen;PASSAT CC;2009;250 000 - 299 999;Diesel;8;Automatique;Non;Très bon;135000
Dacia;Duster;2017;75 000 - 79 999;Diesel;6;--;;;120000
Volkswagen;GOLF 7;2014;170 000 - 179 999;Diesel;8;Manuelle;;;185000
Skoda;Fabia;2009;180 000 - 189 999;Diesel;6;Manuelle;Non;Excellent;73000
Mercedes-Benz;190;1990;30 000 - 34 999;Diesel;8;Manuelle;Oui;Très bon;60000
Dacia;Logan;2016;130 000 - 139 999;Diesel;6;Manuelle;Non;Très bon;78000
Dacia;Logan;2007;140 000 - 149 999;Diesel;6;Manuelle;Non;Très bon;63000
Dacia;Logan;2016;130 000 - 139 999;Diesel;6;Manuelle;Non;Excellent;78000
Renault;Kangoo;2008;120 000 - 129 999;Diesel;6;Manuelle;Non;Bon;80000
Land Rover;Range Rover;2020;45 000 - 49 999;Diesel;9;Automatique;Oui;Excellent;450000
Volkswagen;GOLF 7;2014;170 000 - 179 999;Diesel;8;Automatique;Non;Très bon;230000
Ford;Kuga;2016;120 000 - 129 999;Diesel;8;Manuelle;;Excellent;163000
Peugeot;307 CC;2007;200 000 - 249 999;Diesel;8;Manuelle;Non;Bon;73000
Volkswagen;Passat;2005;35 000 - 39 999;Diesel;8;Manuelle;Non;Très bon;82000
Volkswagen;Passat;2004;300 000 - 349 999;Diesel;8;Manuelle;Non;Très bon;72000
Opel;Astra;2012;150 000 - 159 999;Diesel;7;Manuelle;Non;Très bon;98000
Mercedes-Benz;190;1991;400 000 - 449 999;Diesel;10;Manuelle;Non;Très bon;65000
Toyota;RAV 4;2006;200 000 - 249 999;Diesel;8;Manuelle;;Excellent;72000
Ford;Fiesta;2011;55 000 - 59 999;Essence;7;Manuelle;Non;Très bon;76000
Renault;Clio;2017;170 000 - 179 999;Diesel;6;Manuelle;Oui;Très bon;100000
Fiat;500;2013;90 000 - 94 999;Diesel;5;Manuelle;;Très bon;90000
Toyota;Prado;2011;180 000 - 189 999;Diesel;12;Manuelle;Non;Très bon;123000
Peugeot;301;2017;180 000 - 189 999;Diesel;6;Manuelle;;Très bon;80000
Ford;Kuga;2016;100 000 - 109 999;Diesel;8;Manuelle;Oui;;160000
Land Rover;Range Rover Evoque;2013;110 000 - 119 999;Diesel;8;--;;;235000
Renault;Captur;2013;170 000 - 179 999;Diesel;6;Manuelle;;Excellent;130000
Renault;Clio;2017;100 000 - 109 999;Diesel;6;Automatique;Non;Très bon;119000
Peugeot;308;2012;190 000 - 199 999;Diesel;6;Manuelle;Non;Excellent;93000
Audi;A7;2017;170 000 - 179 999;Diesel;12;Automatique;Non;Bon;524000
Dacia;Dokker;2015;170 000 - 179 999;Diesel;6;Manuelle;Non;Bon;87000
Renault;Kangoo;2006;200 000 - 249 999;Diesel;7;Manuelle;Non;Excellent;63000
Peugeot;301;2015;190 000 - 199 999;Diesel;6;Manuelle;Non;Très bon;87000
Peugeot;208;2016;140 000 - 149 999;Diesel;6;Manuelle;Non;Très bon;96000
Mercedes-Benz;Classe B;2007;250 000 - 299 999;Diesel;8;Manuelle;Non;Très bon;79000
Audi;A4;2008;200 000 - 249 999;Diesel;11;Automatique;Non;Correct;95000
Dacia;Logan;2015;190 000 - 199 999;Diesel;6;--;;;84000
Toyota;Corolla;2014;100 000 - 109 999;Diesel;5;Manuelle;Oui;;155000
Volkswagen;Tiguan;2016;140 000 - 149 999;Diesel;8;Manuelle;Oui;Excellent;280000
Renault;Kangoo;2015;0 - 4 999;Diesel;6;Manuelle;Oui;Excellent;104000
BMW;Serie 5;2017;130 000 - 139 999;Diesel;8;Automatique;Non;Excellent;320000
Citroen;Berlingo;2010;150 000 - 159 999;Diesel;7;--;;;61000
Toyota;VERSO;2005;20 000 - 24 999;Diesel;8;Manuelle;Non;Excellent;60000
Mercedes-Benz;220;2000;350 000 - 399 999;Diesel;9;Manuelle;Non;Très bon;63000
Alfa Romeo;Stelvio;2020;35 000 - 39 999;Diesel;9;Automatique;;Excellent;340000
Hyundai;Tucson;2017;85 000 - 89 999;Diesel;7;Automatique;Non;Très bon;240000
Ford;Fiesta;2014;120 000 - 129 999;Essence;7;Manuelle;Non;;80000
Volkswagen;Polo;2016;100 000 - 109 999;Diesel;6;Manuelle;Non;Bon;93000
Citroen;C4;2009;190 000 - 199 999;Diesel;6;Manuelle;Non;Très bon;77000
Citroen;Berlingo;2019;65 000 - 69 999;Diesel;6;Manuelle;Non;Excellent;150000
Volkswagen;GOLF 5;2004;190 000 - 199 999;Diesel;8;Manuelle;Non;Excellent;82000
Opel;Astra;2006;15 000 - 19 999;Diesel;7;Manuelle;Non;Correct;64000
Dacia;Logan;2019;60 000 - 64 999;Diesel;6;Manuelle;Oui;Très bon;97000
Jeep;Renegade;2018;60 000 - 64 999;Diesel;8;Automatique;Oui;Excellent;220000
Volkswagen;Passat;2012;150 000 - 159 999;Diesel;8;Manuelle;Oui;Excellent;150000
Renault;Kangoo;2015;150 000 - 159 999;Diesel;6;Manuelle;Non;Très bon;150000
Dacia;Logan;2015;100 000 - 109 999;Diesel;6;Manuelle;Non;Excellent;87000
Citroen;C-ELYSEE;2014;90 000 - 94 999;Diesel;6;Manuelle;;Excellent;83000
Volkswagen;Jetta;2016;95 000 - 99 999;Diesel;6;Automatique;Oui;Excellent;166000
Renault;Clio;2018;85 000 - 89 999;Diesel;6;Automatique;Oui;Excellent;110000
Citroen;C5;2018;60 000 - 64 999;Diesel;8;Manuelle;;Excellent;130000
Renault;Kangoo;2010;100 000 - 109 999;Diesel;6;Manuelle;Oui;Très bon;65000
Volkswagen;Bora;1999;200 000 - 249 999;Diesel;8;Manuelle;;;62000
Renault;Clio;2018;65 000 - 69 999;Diesel;6;Manuelle;Oui;Très bon;102000
Renault;Kangoo;2006;5 000 - 9 999;Diesel;7;Manuelle;Non;Très bon;70000
Skoda;Octavia;2017;140 000 - 149 999;Diesel;8;Automatique;Non;;178000
Citroen;C3;2019;55 000 - 59 999;Diesel;6;Manuelle;Oui;Excellent;110000
Nissan;Qashqai;2009;250 000 - 299 999;Diesel;6;Manuelle;Non;Très bon;105000
Mercedes-Benz;Classe C;2015;95 000 - 99 999;Diesel;6;Manuelle;Oui;Excellent;250000
Alfa Romeo;159;2007;200 000 - 249 999;Diesel;11;Manuelle;Non;Excellent;72000
Nissan;Qashqai;2009;250 000 - 299 999;Diesel;6;Manuelle;Non;Très bon;105000
Peugeot;Partner;2005;200 000 - 249 999;Diesel;7;Manuelle;Non;Excellent;60000
Hyundai;ix 35;2012;170 000 - 179 999;Diesel;7;Manuelle;Oui;Excellent;140000
Peugeot;208;2015;50 000 - 54 999;Diesel;6;--;;;110000
Volkswagen;Polo;2012;130 000 - 139 999;Essence;7;--;;;84000
Audi;A4;2015;10 000 - 14 999;Diesel;8;Manuelle;Oui;;128000
Seat;Ibiza;2010;170 000 - 179 999;Essence;7;Manuelle;;Très bon;67000
Hyundai;ix 35;2012;100 000 - 109 999;Diesel;8;Manuelle;Non;Excellent;123000
Volkswagen;PASSAT CC;2014;190 000 - 199 999;Diesel;8;Manuelle;Non;Excellent;155000
Volkswagen;GOLF 4;2001;110 000 - 119 999;Diesel;8;Manuelle;Non;Très bon;60600
Mercedes-Benz;Classe C;2004;200 000 - 249 999;Diesel;9;Manuelle;Non;Bon;108000
Citroen;C4;2009;160 000 - 169 999;Diesel;6;--;;;75000
Peugeot;2008;2015;170 000 - 179 999;Diesel;6;Manuelle;Non;Très bon;125000
Renault;Clio;2016;95 000 - 99 999;Diesel;6;Manuelle;Non;Excellent;98000
Renault;Clio;2017;5 000 - 9 999;Diesel;6;--;Oui;Excellent;120000
Renault;Clio;2019;25 000 - 29 999;Diesel;6;Automatique;Oui;Excellent;101000
Toyota;Land Cruiser;2002;200 000 - 249 999;Diesel;12;Automatique;Oui;;100000
Renault;Kangoo;2011;200 000 - 249 999;Diesel;6;Manuelle;Non;Très bon;87000
Fiat;500;2009;110 000 - 119 999;Diesel;6;Manuelle;Non;Très bon;78000
Volkswagen;Polo;2018;20 000 - 24 999;Essence;6;Manuelle;Oui;Excellent;145000
Renault;Megane 3;2016;80 000 - 84 999;Diesel;6;Manuelle;Non;Excellent;115000
Opel;Astra;2016;140 000 - 149 999;Diesel;8;Automatique;;Excellent;146000
Renault;Captur;2017;60 000 - 64 999;Diesel;6;Manuelle;Non;Très bon;137000
Land Rover;Range Rover Sport;2012;180 000 - 189 999;Diesel;11;Automatique;Non;Très bon;140000
Renault;Kadjar;2016;130 000 - 139 999;Diesel;6;Manuelle;;;170000
Peugeot;508;2013;250 000 - 299 999;Diesel;6;Manuelle;;;93000
BMW;Serie 5;2019;65 000 - 69 999;Diesel;8;Automatique;Oui;Très bon;430000
Renault;Scenic;2004;160 000 - 169 999;Diesel;6;Manuelle;;Excellent;62000
Mercedes-Benz;220;2011;30 000 - 34 999;Diesel;11;Automatique;Non;Très bon;170000
Dacia;Logan;2015;150 000 - 159 999;Diesel;6;Manuelle;Oui;Excellent;85000
Peugeot;301;2016;80 000 - 84 999;Diesel;6;Manuelle;Non;Excellent;90000
Dacia;Logan;2015;50 000 - 54 999;Diesel;6;Manuelle;Oui;Excellent;84000
Renault;Clio;2016;90 000 - 94 999;Diesel;6;Manuelle;Non;Excellent;115000
Toyota;RAV 4;2010;180 000 - 189 999;Diesel;9;--;;;105000
Volkswagen;Touareg;2012;200 000 - 249 999;Diesel;12;Automatique;Non;Très bon;130000
Renault;Clio;2017;55 000 - 59 999;Diesel;6;Manuelle;Non;;120000
Dacia;Logan;2013;180 000 - 189 999;Diesel;6;Manuelle;Non;Très bon;70000
Dacia;Sandero;2016;95 000 - 99 999;Diesel;6;Manuelle;Non;Excellent;76000
Toyota;Yaris;2009;100 000 - 109 999;Essence;6;Manuelle;Non;Très bon;69000
Suzuki;Celerio;2014;90 000 - 94 999;Essence;6;Manuelle;;Très bon;60000
Peugeot;301;2018;130 000 - 139 999;Diesel;6;Manuelle;Oui;;93000
Toyota;Corolla;2007;200 000 - 249 999;Diesel;8;Manuelle;Non;Très bon;63000
BMW;M3;2006;190 000 - 199 999;Diesel;8;Manuelle;Oui;Excellent;107000
Audi;A4;2013;170 000 - 179 999;Diesel;8;Manuelle;Oui;Excellent;155000
BMW;Serie 5;2014;150 000 - 159 999;Diesel;8;--;;;248000
Citroen;Berlingo;2008;170 000 - 179 999;Diesel;6;--;;;98000
Dacia;Logan;2017;75 000 - 79 999;Diesel;6;Manuelle;Non;Très bon;100500
Mercedes-Benz;220;2010;190 000 - 199 999;Diesel;9;Automatique;;;185000
Citroen;Berlingo;2011;20 000 - 24 999;Diesel;8;Manuelle;;;62000
Renault;Kangoo;2010;250 000 - 299 999;Diesel;6;Manuelle;Non;Très bon;78000
Dacia;Logan;2018;100 000 - 109 999;Diesel;6;Manuelle;;Excellent;100000
Renault;Kangoo;2005;200 000 - 249 999;Diesel;6;Manuelle;;Excellent;60000
Renault;Scenic;2011;160 000 - 169 999;Essence;9;Manuelle;Non;Très bon;74000
Peugeot;407;2006;30 000 - 34 999;Diesel;8;Manuelle;Non;Très bon;61000
Volkswagen;Jetta;2016;80 000 - 84 999;Diesel;6;--;;;185000
BMW;Serie 5;2011;200 000 - 249 999;Diesel;12;Automatique;Non;Excellent;180000
Fiat;FIORINO;2018;50 000 - 54 999;Diesel;6;Manuelle;Non;Excellent;93000
Fiat;Punto;2015;100 000 - 109 999;Diesel;5;Manuelle;Non;Excellent;74000
Volkswagen;Touran;2011;10 000 - 14 999;Diesel;6;Automatique;Non;Excellent;135000
Citroen;Berlingo;2011;250 000 - 299 999;Diesel;7;Manuelle;Oui;Excellent;65000
Dacia;Logan;2017;110 000 - 119 999;Diesel;6;--;Non;Excellent;85000
Audi;Q5;2015;180 000 - 189 999;Diesel;8;Automatique;Non;Excellent;250000
Volkswagen;GOLF 4;2000;25 000 - 29 999;Diesel;8;Manuelle;Non;Excellent;82000
Seat;Leon;2010;150 000 - 159 999;Diesel;8;Manuelle;;;103000
Hyundai;Santa Fe;2014;160 000 - 169 999;Diesel;8;Automatique;Oui;Excellent;180000
Peugeot;Bipper;2014;5 000 - 9 999;Diesel;5;--;;;66000
Renault;Kangoo;2010;35 000 - 39 999;Diesel;6;Manuelle;Non;Très bon;67000
Renault;Kangoo;2008;190 000 - 199 999;Diesel;7;Manuelle;Non;Très bon;75000
Citroen;XSARA;2008;180 000 - 189 999;Diesel;7;Manuelle;Non;Très bon;67000
Ford;Focus;2006;190 000 - 199 999;Diesel;7;Manuelle;Oui;Excellent;74000
Volkswagen;GOLF 5;2006;200 000 - 249 999;Diesel;8;Manuelle;Non;Bon;83000
Volkswagen;GOLF 6;2009;170 000 - 179 999;Diesel;8;Manuelle;;Excellent;130000
Volkswagen;GOLF 5;2005;30 000 - 34 999;Diesel;8;--;;;74000
Volkswagen;GOLF 4;2003;10 000 - 14 999;Essence;8;Manuelle;Oui;Excellent;82000
Citroen;C4 Picasso;2011;200 000 - 249 999;Diesel;6;Manuelle;Non;Excellent;82000
Ford;Focus;2018;110 000 - 119 999;Diesel;6;Manuelle;Oui;Bon;160000
Ford;Focus;2005;20 000 - 24 999;Diesel;7;Manuelle;Oui;Très bon;65000
Volkswagen;Caddy;2015;110 000 - 119 999;Diesel;6;Manuelle;;Très bon;145000
Nissan;Qashqai;2009;190 000 - 199 999;Diesel;6;Manuelle;Non;Bon;110000
Renault;Kangoo;2009;250 000 - 299 999;Diesel;7;--;;;77000
Audi;Q5;2014;150 000 - 159 999;Diesel;8;Automatique;Non;Excellent;220000
Peugeot;607;2002;180 000 - 189 999;Diesel;8;Manuelle;;Très bon;62000
Volkswagen;GOLF 4;2001;200 000 - 249 999;Diesel;8;Manuelle;Non;Bon;68000
Renault;Clio;2019;5 000 - 9 999;Diesel;6;Manuelle;;Très bon;116000
Volkswagen;Jetta;2017;160 000 - 169 999;Diesel;8;Automatique;;Bon;170000
Volkswagen;Tiguan;2016;170 000 - 179 999;Diesel;8;--;;;360000
Seat;Leon;2018;130 000 - 139 999;Diesel;8;Manuelle;Non;Excellent;206000
Peugeot;206+;2012;65 000 - 69 999;Essence;6;Manuelle;Oui;Excellent;70000
Citroen;C3;2012;85 000 - 89 999;Essence;6;Manuelle;;Excellent;72000
Hyundai;i 40;2016;120 000 - 129 999;Diesel;6;Manuelle;Non;Excellent;145000
Ford;Focus;2011;190 000 - 199 999;Diesel;7;--;;;95000
Dacia;Duster;2017;95 000 - 99 999;Diesel;6;Manuelle;Oui;Excellent;128000
Volkswagen;Touran;2009;0 - 4 999;Diesel;8;Manuelle;Oui;Excellent;119000
Opel;Insignia;2009;170 000 - 179 999;Diesel;8;Automatique;Oui;Excellent;108000
Citroen;C4;2008;170 000 - 179 999;Diesel;6;Manuelle;;Excellent;76000
Ford;Kuga;2014;150 000 - 159 999;Diesel;8;Automatique;Oui;Excellent;180000
Hyundai;ix 35;2016;100 000 - 109 999;Diesel;7;Manuelle;Oui;Très bon;180000
Audi;Q7;2011;190 000 - 199 999;Diesel;12;Automatique;Non;;199000
Ford;Focus;2016;150 000 - 159 999;Diesel;7;--;;;150000
Audi;Q7;2011;150 000 - 159 999;Diesel;12;--;;;199000
Volkswagen;GOLF 5;2005;200 000 - 249 999;Diesel;8;Manuelle;Non;Excellent;95000
Volkswagen;Touran;2006;190 000 - 199 999;Diesel;9;Manuelle;Non;Très bon;103000
Dacia;Logan;2008;190 000 - 199 999;Essence;8;Manuelle;Non;Très bon;4600000
Toyota;Prado;2011;80 000 - 84 999;Diesel;11;Automatique;Non;Excellent;200000
Renault;Clio;2017;100 000 - 109 999;Diesel;6;Manuelle;Non;Excellent;105000
Ford;Tourneo;2007;5 000 - 9 999;Diesel;10;--;;;750000
Mercedes-Benz;Classe C;2008;150 000 - 159 999;Diesel;8;Manuelle;Oui;Excellent;130000
Peugeot;407 SW;2008;170 000 - 179 999;Diesel;6;Manuelle;Oui;Excellent;85000
Hyundai;ix 35;2011;200 000 - 249 999;Diesel;8;Automatique;Oui;Très bon;132000
Renault;Kangoo;2012;130 000 - 139 999;Diesel;6;--;;;82000
Ford;Focus;2010;190 000 - 199 999;Diesel;7;Manuelle;Non;Excellent;95000
Toyota;RAV 4;2009;15 000 - 19 999;Diesel;6;Manuelle;Non;Excellent;90000
Toyota;Auris;2007;120 000 - 129 999;Essence;7;Manuelle;Non;Très bon;79000
Mercedes-Benz;Classe A;2014;100 000 - 109 999;Diesel;6;Automatique;Oui;Excellent;175000
Renault;Fluence;2013;50 000 - 54 999;Diesel;6;--;;;120000
Dacia;Dokker;2016;10 000 - 14 999;Diesel;6;Manuelle;Oui;Très bon;1100000
Renault;Kangoo;2019;55 000 - 59 999;Diesel;6;Manuelle;Oui;Excellent;150000
Volkswagen;Jetta;2018;60 000 - 64 999;Diesel;8;Automatique;;Excellent;160000
Peugeot;Tepee;2019;30 000 - 34 999;Diesel;6;Manuelle;Oui;Excellent;155000
Dacia;Sandero;2015;5 000 - 9 999;Diesel;5;Manuelle;;Très bon;67000
Ford;Kuga;2015;120 000 - 129 999;Diesel;8;Manuelle;Non;Excellent;170000
Renault;Kangoo;2016;120 000 - 129 999;Diesel;6;Manuelle;Oui;Excellent;127000
Ford;Fiesta;2016;0 - 4 999;Diesel;6;Manuelle;Oui;Excellent;105000
Toyota;Corolla;2005;150 000 - 159 999;Diesel;8;Manuelle;;Excellent;65000
Ford;Fiesta;2012;95 000 - 99 999;Essence;7;Manuelle;Non;Excellent;87000
Dacia;Sandero;2021;20 000 - 24 999;Diesel;6;Manuelle;Non;Excellent;128000
Citroen;C4;2006;200 000 - 249 999;Diesel;7;Manuelle;Non;Très bon;63000
Renault;Kangoo;2011;110 000 - 119 999;Diesel;6;Manuelle;Non;Très bon;75000
Peugeot;307 SW;2008;10 000 - 14 999;Diesel;6;Manuelle;Non;Très bon;80000
Dacia;Sandero;2018;50 000 - 54 999;Diesel;7;Manuelle;Oui;Excellent;115000
Mercedes-Benz;220;2015;10 000 - 14 999;Diesel;9;--;;;345000
Land Rover;Range Rover;2013;10 000 - 14 999;Diesel;8;--;;;230000
Citroen;Berlingo;2009;190 000 - 199 999;Diesel;7;Manuelle;Non;Excellent;65000
Fiat;Punto;2014;130 000 - 139 999;Diesel;6;Manuelle;Non;Très bon;76000
Ford;Fiesta;2017;95 000 - 99 999;Diesel;7;--;Oui;;102000
Toyota;Auris;2007;180 000 - 189 999;Essence;8;Manuelle;Non;Très bon;63000
Volkswagen;Caddy;2015;130 000 - 139 999;Diesel;6;Manuelle;Non;Très bon;133000
Kia;Sportage;2016;110 000 - 119 999;Diesel;8;Automatique;Oui;Excellent;162000
Renault;Kangoo;2014;95 000 - 99 999;Diesel;7;Manuelle;Non;Très bon;120000
Volkswagen;Fox;1998;0 - 4 999;Diesel;10;Manuelle;Non;Excellent;68000
Fiat;Bravo;2011;170 000 - 179 999;Diesel;5;Manuelle;Oui;Excellent;78000
Peugeot;3008;2020;75 000 - 79 999;Diesel;8;Automatique;Non;Excellent;245000
BMW;Serie 3;2010;200 000 - 249 999;Diesel;8;Manuelle;Non;Très bon;120000
Hyundai;ix 35;2015;120 000 - 129 999;Diesel;8;Automatique;Non;Excellent;165000
Dacia;Logan;2020;20 000 - 24 999;Diesel;6;Manuelle;Oui;Excellent;111000
Hyundai;i 10;2011;140 000 - 149 999;Essence;6;Manuelle;;Excellent;65000
Dacia;Duster;2014;140 000 - 149 999;Diesel;6;Manuelle;Oui;Excellent;112000
Opel;Astra;2011;100 000 - 109 999;Diesel;7;--;;;95000
Land Rover;Range Rover Sport;2010;170 000 - 179 999;Diesel;12;Automatique;Non;;140000
Nissan;Qashqai;2017;80 000 - 84 999;Diesel;6;Manuelle;Non;Très bon;169000
Hyundai;Elantra;2017;25 000 - 29 999;Diesel;6;Manuelle;Non;Très bon;154000
Hyundai;Santa Fe;2007;20 000 - 24 999;Diesel;8;Automatique;;Excellent;90000
Renault;Kangoo;2014;180 000 - 189 999;Diesel;6;Manuelle;;Excellent;83000
Audi;A4;2015;150 000 - 159 999;Diesel;8;Automatique;Non;Très bon;190000
